VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,11,16,5,2,1,5.34
True,11,21,2,5,1,5.29
False,0,25,6,4,2,-0.25
False,0,26,0,9,2,-0.26
True,10,22,5,2,1,4.78
True,8,10,6,0,1,3.9
True,8,35,0,8,1,3.65
True,18,7,3,0,0,8.93
True,6,28,0,10,1,2.72
False,0,14,1,6,0,-0.14
True,11,13,6,1,0,5.37
False,0,8,4,2,1,-0.07999999
False,0,11,4,0,3,-0.11
False,0,22,1,6,2,-0.22
False,0,28,2,7,3,-0.28
True,14,4,4,0,1,6.96
True,6,45,5,2,3,2.55
True,7,6,1,5,0,3.44
True,6,19,3,3,1,2.81
False,0,14,4,1,0,-0.14
True,16,7,4,0,2,7.93
True,16,10,4,1,2,7.9
True,7,14,0,7,1,3.36
False,0,11,1,5,1,-0.11
True,13,10,4,1,1,6.4
False,0,8,5,0,1,-0.07999999
True,7,18,1,4,0,3.32
False,0,10,0,8,1,-0.09999999
False,0,21,1,7,1,-0.21
True,8,6,6,0,0,3.94
True,9,7,4,1,0,4.43
True,10,24,0,7,0,4.76
False,0,5,5,0,1,-0.05
True,12,11,3,5,0,5.89
False,0,11,8,1,1,-0.11
True,12,11,5,0,2,5.89
False,0,15,5,0,2,-0.15
True,12,17,4,0,3,5.83
True,18,10,5,1,2,8.9
True,10,8,5,2,0,4.92
False,0,29,0,10,3,-0.29
False,0,18,0,6,2,-0.21
True,2,5,5,0,1,0.95
True,1,23,6,0,3,0.27
True,2,20,0,5,2,0.8
False,0,6,6,0,1,-0.05999999
False,0,7,6,0,1,-0.06999999
True,9,11,0,5,2,4.39
False,0,9,4,0,1,-0.08999999
False,0,9,0,5,1,-0.08999999
False,0,12,1,4,1,-0.12
False,0,20,5,2,1,-0.2
True,17,10,0,5,1,8.4
False,0,22,5,3,2,-0.22
True,7,13,8,0,0,3.37
True,3,20,0,9,2,1.3
False,0,24,0,17,0,-0.24
False,0,13,5,1,2,-0.13
False,0,26,1,5,2,-0.26
False,0,19,0,7,2,-0.19
True,4,19,0,6,1,1.81
True,10,5,3,1,0,4.95
True,14,6,2,4,0,6.94
True,5,21,5,2,2,2.29
True,20,18,4,0,2,9.82
True,1,14,3,4,1,0.36
True,9,15,5,0,2,4.35
True,4,8,0,4,1,1.92
False,0,19,6,1,2,-0.19
False,0,8,0,8,1,-0.07999999
True,3,35,0,7,2,1.15
False,0,19,0,6,2,-0.19
True,20,19,0,5,0,9.81
False,0,9,1,8,1,-0.08999999
True,8,14,0,6,2,3.86
False,0,10,0,4,0,-0.09999999
False,0,12,0,5,3,-0.12
True,4,6,6,0,1,1.94
True,10,24,0,6,3,4.76
True,8,21,4,4,3,3.79
True,2,23,0,10,2,0.77
True,3,10,5,1,2,1.4
False,0,23,3,0,3,-0.23
True,11,6,4,0,1,5.44
True,10,13,4,0,2,4.87
True,17,12,0,5,0,8.38
True,5,22,6,0,2,2.28
False,0,31,0,9,3,-0.31
True,6,10,0,6,2,2.9
True,10,11,5,0,1,4.89
True,11,11,5,3,0,5.39
True,15,10,0,6,1,7.4
True,16,10,5,0,2,7.9
False,0,9,7,0,1,-0.08999999
True,12,29,3,12,1,5.71
False,0,10,5,0,1,-0.09999999
True,15,5,3,2,1,7.45
False,0,11,6,0,1,-0.11
True,5,33,5,3,2,2.17
False,0,9,0,5,1,-0.08999999
True,14,31,0,8,2,6.69
True,9,5,4,0,1,4.45
True,3,10,6,0,1,1.4
True,6,6,2,4,1,2.94
False,0,27,0,6,6,-0.27
True,11,13,3,3,0,5.37
True,10,43,1,8,1,4.57
False,0,9,5,1,1,-0.08999999
True,4,17,7,0,1,1.83
False,0,17,3,2,1,-0.17
True,5,20,4,1,3,2.3
True,11,10,1,6,1,5.4
True,6,11,4,3,1,2.89
