VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
False,0,15,2,2,1,-0.15
False,0,17,3,0,3,-0.17
True,10,20,0,6,1,4.81
True,1,20,3,2,4,0.31
False,0,16,3,1,3,-0.16
False,0,21,1,4,1,-0.21
True,4,28,5,2,5,1.64
True,1,28,0,8,1,0.14
False,0,31,3,0,2,-1.03
False,0,9,5,0,1,-0.08999999
False,0,36,0,5,2,-0.3599999
False,0,7,2,0,0,-0.16
False,0,32,0,7,4,-0.5099999
True,1,14,0,5,2,0.37
False,0,12,4,0,2,-0.12
True,2,8,4,1,1,0.93
True,2,11,4,0,1,0.9
True,8,24,1,4,3,3.77
True,6,29,0,5,5,2.72
False,0,3,3,0,0,-0.03
False,0,44,3,0,2,-0.4399998
False,0,7,0,3,1,-0.06999999
False,0,19,2,2,1,-0.19
True,6,14,4,0,2,2.87
False,0,6,3,0,1,-0.05999999
False,0,9,3,0,1,-0.08999999
False,0,14,0,4,3,-0.14
True,10,11,0,5,2,4.9
False,0,9,3,0,2,-0.08999999
True,3,8,5,0,1,1.43
False,0,17,1,3,1,-0.17
True,14,11,0,8,1,6.9
True,6,21,0,5,2,2.8
False,0,5,5,0,1,-0.05
False,0,6,2,0,0,-0.05999999
False,0,23,0,5,1,-0.23
True,19,5,4,0,3,9.36
False,0,10,2,4,1,-0.09999999
True,4,11,7,0,2,1.9
False,0,10,4,0,1,-0.09999999
True,12,15,5,0,1,5.86
False,0,16,3,0,1,-0.16
False,0,10,4,0,1,-0.09999999
False,0,7,4,1,1,-0.06999999
True,5,30,0,10,1,2.21
True,3,21,0,6,1,-13.90004
False,0,4,4,0,1,-0.04
False,0,24,5,0,1,-0.24
False,0,19,0,4,1,-0.19
True,6,6,6,0,0,2.95
True,6,7,5,0,2,2.94
False,0,10,0,4,1,-0.09999999
True,10,9,3,0,2,4.92
True,8,9,0,5,1,3.92
True,7,12,1,4,2,3.39
True,7,24,5,1,2,3.27
False,0,9,0,3,1,-0.08999999
True,2,22,5,1,2,0.79
False,0,12,6,0,2,-0.12
False,0,22,0,7,1,-0.3099999
True,2,24,0,15,1,0.77
True,10,13,4,0,2,4.88
True,12,27,2,3,3,5.74
True,10,20,0,5,1,4.81
False,0,21,0,4,1,-0.21
False,0,4,2,0,0,-0.04
False,0,5,0,3,1,-0.05
False,0,24,4,0,1,-0.6
False,0,17,3,0,1,-0.17
False,0,13,2,2,2,-0.13
False,0,16,4,0,1,-0.3399999
False,0,8,0,3,0,-0.07999999
True,14,19,5,0,2,6.82
True,14,8,0,8,0,6.93
False,0,35,0,6,3,-0.4399999
True,5,24,0,6,1,2.27
False,0,18,0,0,1,-0.18
True,14,9,0,7,2,6.92
False,0,17,0,4,1,-0.17
True,5,12,0,4,1,2.3
True,8,14,0,5,1,3.87
False,0,5,4,0,1,-0.05
False,0,26,0,2,2,-0.3499999
False,0,23,3,1,2,-0.23
False,0,25,0,8,2,-0.34
False,0,11,4,0,1,-0.11
True,14,24,3,0,1,6.68
False,0,5,3,0,1,-0.05
False,0,12,3,0,0,-0.12
False,0,13,0,3,1,-0.13
False,0,21,5,0,1,-0.21
True,2,35,0,5,3,0.6600001
False,0,9,0,4,2,-0.08999999
False,0,12,4,0,1,-0.21
False,0,10,3,0,3,-0.09999999
False,0,9,0,5,1,-0.08999999
False,0,9,3,0,0,-0.08999999
True,4,9,7,0,1,1.92
False,0,30,1,6,5,-0.3
True,2,10,5,0,1,0.91
False,0,4,2,1,0,-0.04
True,5,11,6,0,1,2.4
False,0,35,3,1,2,-0.3499999
True,19,9,0,5,0,9.42
False,0,31,0,1,2,-0.31
False,0,4,3,0,0,-0.04
False,0,9,5,0,1,-0.08999999
False,0,6,1,3,2,-0.16
True,18,29,0,6,1,8.72
False,0,15,2,1,2,-0.2400001
False,0,43,0,4,2,-0.5199997
True,6,11,5,0,3,2.72
False,0,17,5,0,2,-0.17
True,2,17,3,1,1,0.84
False,0,20,3,0,1,-0.29
False,0,11,0,5,1,-0.11
False,0,11,4,2,1,-0.2
True,7,24,0,6,4,3.27
False,0,27,0,5,1,-0.27
True,3,62,2,4,2,0.8900003
True,5,17,3,3,2,2.34
True,12,26,2,3,2,5.75
False,0,8,2,0,0,-0.07999999
True,6,32,4,1,1,2.69
False,0,7,3,0,1,-0.06999999
True,6,21,2,4,1,2.8
True,7,20,5,0,1,3.31
False,0,9,4,0,1,-0.18
False,0,20,4,0,2,-0.2
False,0,23,3,0,2,-0.23
False,0,21,5,0,3,-0.21
False,0,16,1,3,2,-0.16
True,6,17,0,10,2,2.84
False,0,5,2,0,0,-0.05
False,0,4,4,0,0,-0.04
True,8,22,4,1,2,3.79
False,0,10,7,0,1,-0.09999999
False,0,24,0,4,1,-0.24
False,0,6,5,0,1,-0.05999999
False,0,17,5,0,2,-0.17
False,0,3,2,0,1,-0.03
False,0,44,0,6,3,-0.5299999
True,5,21,5,0,2,2.3
False,0,4,3,0,1,-0.04
False,0,8,4,0,1,-0.07999999
True,17,16,0,4,2,8.35
True,3,65,0,6,2,0.8600003
True,9,21,0,5,1,4.3
True,16,9,0,6,1,7.92
False,0,11,3,0,1,-0.11
True,9,12,0,5,1,4.39
False,0,37,3,0,1,-0.7299998
False,0,9,8,0,1,-0.08999999
True,1,15,3,3,3,0.36
False,0,15,3,1,1,-0.15
False,0,12,0,3,3,-0.12
False,0,5,0,3,0,-0.05
False,0,21,0,3,0,-0.21
False,0,6,3,0,1,-0.05999999
True,9,25,0,7,1,4.26
False,0,10,5,0,2,-0.09999999
False,0,29,0,5,3,-0.9199998
True,8,4,4,0,1,3.87
True,6,7,0,5,1,2.94
False,0,63,0,4,2,-0.8199996
False,0,13,0,4,3,-0.13
True,4,16,3,2,1,1.85
False,0,53,0,3,4,-0.5299998
False,0,15,3,0,2,-0.15
True,3,21,5,0,1,1.3
False,0,15,0,4,1,-0.2400001
False,0,28,5,0,4,-0.28
False,0,4,4,0,0,-0.04
True,7,22,4,0,1,3.29
False,0,8,3,0,1,-0.07999999
True,11,10,5,0,2,5.41
True,12,3,3,0,0,5.98
True,16,11,0,5,1,7.9
True,1,33,0,8,1,0.1800001
False,0,24,1,8,3,-0.24
True,2,25,0,8,3,0.76
False,0,15,3,0,1,-0.15
False,0,39,0,4,2,-0.4799998
False,0,36,0,6,2,-0.3599999
False,0,50,0,18,5,-0.5899997
False,0,14,0,3,1,-0.14
False,0,15,4,0,1,-0.15
True,1,5,5,0,1,0.46
True,14,11,4,0,3,6.9
False,0,6,3,0,1,-0.05999999
True,12,19,0,5,2,5.82
False,0,10,4,0,2,-0.09999999
True,15,5,0,5,0,7.46
True,8,22,0,5,1,3.52
True,11,10,0,6,1,5.41
True,2,15,5,1,1,0.86
True,12,21,0,8,3,5.8
True,11,20,5,1,2,5.31
True,5,21,1,4,2,2.21
False,0,48,2,1,1,-0.5699998
True,11,13,0,5,0,5.29
False,0,13,4,1,2,-0.13
False,0,8,3,0,1,-0.07999999
True,7,30,0,5,1,2.85
False,0,6,6,0,1,-0.05999999
False,0,29,1,3,0,-0.29
False,0,23,1,6,1,-0.23
True,9,26,4,0,1,4.25
True,10,20,0,6,1,4.81
False,0,19,2,0,3,-0.19
True,4,13,0,6,1,1.88
True,3,29,5,0,2,1.22
True,6,23,4,1,2,2.78
False,0,6,3,0,1,-0.05999999
False,0,31,0,7,3,-0.31
False,0,14,1,2,1,-0.14
True,7,17,0,5,1,3.34
True,7,19,0,5,2,3.32
False,0,16,3,0,2,-0.25
False,0,29,1,7,2,-0.29
False,0,23,3,0,2,-0.23
True,6,24,6,1,7,2.5
True,14,10,4,2,3,6.91
True,6,11,4,0,1,2.9
False,0,16,3,0,1,-0.16
True,4,20,1,5,1,1.81
False,0,7,1,0,0,-0.06999999
False,0,15,1,3,2,-0.15
True,7,13,6,0,1,3.38
False,0,26,3,6,2,-0.26
False,0,15,0,4,1,-0.15
True,6,10,4,0,1,2.91
False,0,3,2,0,0,-0.03
True,2,15,6,0,1,0.86
False,0,8,5,0,1,-0.07999999
False,0,10,0,5,1,-0.09999999
False,0,25,5,0,2,-0.25
False,0,8,4,1,2,-0.07999999
True,1,7,1,4,1,0.44
False,0,13,0,2,1,-0.13
False,0,18,0,5,1,-0.18
True,3,17,4,1,3,1.34
False,0,8,5,0,0,-0.07999999
True,8,9,6,0,2,3.92
False,0,11,0,4,1,-0.11
True,6,23,4,1,3,2.78
False,0,12,0,4,2,-0.21
False,0,9,1,4,1,-0.08999999
False,0,23,5,0,1,-0.4099998
False,0,7,0,2,0,-0.06999999
False,0,7,3,0,1,-0.06999999
True,19,18,1,3,4,9.33
True,11,9,5,0,2,5.42
False,0,31,4,1,1,-0.31
False,0,27,4,0,3,-0.36
False,0,24,1,1,1,-0.24
False,0,16,0,7,1,-0.16
True,12,30,5,3,6,5.71
False,0,7,2,0,0,-0.06999999
True,4,104,0,5,2,-6.410019
True,1,25,2,4,1,0.26
False,0,22,4,0,1,-0.22
True,7,24,5,0,2,3.27
