VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,7,21,4,1,0,3.29
False,0,10,7,1,1,-0.09999999
True,2,36,7,4,1,0.6400001
False,0,7,4,1,0,-0.06999999
False,0,13,3,3,2,-0.13
False,0,18,5,1,1,-0.18
True,10,9,4,0,1,4.91
False,0,7,6,1,1,-0.06999999
True,16,20,3,2,3,7.8
True,12,13,4,1,0,5.87
True,16,14,4,0,2,7.86
True,13,10,4,0,2,6.4
False,0,10,5,1,1,-0.09999999
False,0,4,4,0,1,-0.04
True,6,13,6,2,2,2.87
True,11,14,5,0,2,5.36
False,0,11,4,0,1,-0.11
False,0,20,4,3,1,-0.2
True,11,7,4,0,1,5.43
True,19,28,2,4,3,9.22
True,4,12,4,1,1,1.88
False,0,7,3,0,1,-0.06999999
True,1,18,7,0,1,0.32
False,0,14,5,2,1,-0.14
False,0,16,4,0,1,-0.16
True,8,15,6,2,0,3.85
True,7,11,5,1,2,3.39
True,11,91,3,9,4,4.590001
False,0,6,5,1,1,-0.05999999
False,0,12,3,1,1,-0.12
True,3,18,5,0,3,1.32
False,0,7,4,0,0,-0.06999999
True,14,8,5,0,2,6.92
True,7,6,4,1,1,3.44
True,4,23,6,0,2,1.77
True,10,28,7,6,2,4.72
False,0,28,6,4,2,-0.28
True,3,17,6,2,1,1.33
True,5,16,7,3,2,2.34
True,6,6,5,0,1,2.94
False,0,7,4,0,0,-0.06999999
False,0,21,6,0,3,-0.21
True,20,7,3,1,1,9.93
True,4,10,7,0,0,1.9
True,1,9,6,0,1,0.41
False,0,21,4,2,2,-0.21
True,11,9,3,1,1,5.41
True,20,10,3,1,2,9.9
True,10,19,6,2,2,4.81
True,11,5,4,0,1,5.45
True,17,8,4,0,2,8.42
True,3,22,4,3,0,1.28
True,4,30,6,1,2,1.7
True,4,11,6,1,2,1.89
True,17,4,3,0,1,8.46
True,10,9,6,0,0,4.91
True,9,8,5,1,1,4.42
True,16,26,2,4,0,7.74
True,7,61,5,3,2,2.89
False,0,13,7,2,1,-0.13
True,6,28,5,3,2,2.72
False,0,6,4,1,0,-0.05999999
False,0,13,7,1,0,-0.13
True,5,19,4,2,2,2.31
True,16,15,3,1,3,7.85
True,4,12,5,2,0,1.88
True,15,8,7,0,1,7.42
True,20,41,0,4,0,9.59
True,8,15,5,1,0,3.85
True,14,8,4,1,1,6.92
True,7,14,4,0,3,3.36
False,0,7,5,1,1,-0.06999999
True,12,8,4,0,2,5.92
True,13,12,3,3,2,6.38
True,11,7,7,0,1,5.43
False,0,10,5,1,1,-0.09999999
True,9,5,4,0,1,4.45
False,0,25,5,5,1,-0.25
True,13,18,4,2,0,6.32
True,2,11,5,0,1,0.89
False,0,24,5,2,3,-0.24
True,19,35,2,4,2,9.15
False,0,10,7,0,2,-0.09999999
True,8,10,6,0,1,3.9
True,11,15,3,4,1,5.35
True,6,20,6,1,1,2.8
True,11,10,3,3,2,5.4
True,3,17,5,0,1,1.33
True,19,3,3,0,1,9.47
True,13,7,3,3,2,6.43
True,11,18,5,2,2,5.32
False,0,31,6,4,3,-0.31
False,0,12,5,0,1,-0.12
True,9,12,4,0,2,4.38
True,14,6,3,1,2,6.94
False,0,13,5,1,2,-0.13
True,8,8,5,1,0,3.92
False,0,10,4,0,1,-0.09999999
True,12,6,5,0,1,5.94
True,9,12,5,0,3,4.38
True,2,25,6,2,3,0.75
False,0,26,4,4,1,-0.26
True,4,21,4,3,1,1.79
False,0,34,8,1,2,-0.3399999
False,0,8,4,1,1,-0.07999999
True,2,14,8,1,2,0.86
True,2,14,5,1,2,0.86
True,13,27,4,2,2,6.23
True,11,11,5,2,1,5.39
False,0,11,7,0,0,-0.11
True,6,11,6,1,1,2.89
True,19,28,3,3,1,9.22
True,2,17,5,2,2,0.83
False,0,8,5,0,0,-0.07999999
False,0,18,5,2,2,-0.18
False,0,7,4,0,0,-0.06999999
True,6,13,6,1,1,2.78
True,5,11,6,0,1,2.39
True,7,8,5,0,0,3.42
True,9,29,3,7,2,4.21
True,1,8,6,0,1,0.42
False,0,19,5,2,2,-0.19
True,13,13,4,0,2,6.37
True,11,10,5,0,1,5.4
False,0,11,5,1,1,-0.11
False,0,31,5,0,0,-0.31
True,9,49,4,4,2,4.01
True,3,24,7,1,1,1.26
True,9,30,4,0,1,4.2
False,0,7,5,1,0,-0.06999999
False,0,10,6,1,2,-0.09999999
False,0,16,4,1,2,-0.16
True,10,14,5,2,2,4.86
True,15,10,3,0,1,7.4
True,9,22,6,2,1,4.28
True,8,21,5,2,0,3.79
True,4,21,9,3,2,1.79
True,7,13,6,1,1,3.37
True,20,18,0,5,2,9.82
True,8,13,8,0,1,3.87
True,3,28,4,2,6,1.22
True,1,24,5,2,1,0.26
True,11,14,7,0,1,5.36
True,20,10,3,1,2,9.9
False,0,13,4,0,1,-0.13
True,17,10,4,1,2,8.4
True,19,8,4,0,2,9.42
True,6,17,6,1,3,2.83
False,0,20,4,1,1,-0.2
True,18,8,4,0,2,8.92
True,7,13,7,1,2,3.37
True,16,12,4,0,2,7.88
True,6,10,6,0,1,2.9
True,7,58,5,2,1,2.92
False,0,15,6,1,1,-0.15
True,12,8,4,1,0,5.92
False,0,26,5,3,4,-0.26
True,1,17,5,0,3,0.33
True,12,6,6,0,1,5.94
False,0,20,5,1,3,-0.2
False,0,12,9,0,1,-0.12
True,14,20,4,4,4,6.8
False,0,9,7,0,1,-0.08999999
True,19,4,3,1,1,9.46
True,4,15,5,3,3,1.85
True,3,13,4,1,1,1.37
True,4,10,4,1,1,1.9
True,14,4,4,0,1,6.96
True,10,28,3,4,2,4.72
False,0,11,4,3,1,-0.11
False,0,8,4,1,0,-0.07999999
False,0,35,6,2,3,-0.3499999
True,8,19,4,0,2,3.81
True,9,19,5,1,0,4.31
True,7,25,4,4,0,3.25
True,12,14,5,0,3,5.86
True,8,26,4,3,1,3.74
True,20,14,0,6,2,9.86
True,2,15,4,2,1,0.85
False,0,15,5,2,1,-0.15
True,9,11,5,0,1,4.39
False,0,26,5,5,3,-0.26
True,3,19,5,1,2,1.31
True,7,37,4,4,2,3.13
