VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,12,19,8,1,1,5.81
True,12,9,0,5,1,5.91
True,20,14,2,5,2,9.86
True,20,45,2,3,1,9.55
True,20,47,1,5,6,9.53
True,17,6,3,1,1,8.44
True,20,38,2,4,2,9.62
True,20,4,4,0,1,9.96
True,18,9,5,0,0,8.91
True,20,7,4,0,0,9.93
True,20,15,3,3,1,9.85
True,20,86,1,4,3,9.14
True,19,17,3,2,2,9.33
True,19,25,3,3,3,9.25
True,20,22,4,1,2,9.78
True,20,16,4,0,1,9.84
True,20,12,2,2,2,9.88
True,7,14,3,5,1,1.840001
True,12,24,6,2,0,5.76
True,20,16,2,5,2,8.330001
True,17,140,1,10,3,7.100001
True,20,12,2,3,1,9.88
True,19,12,2,3,2,9.38
True,17,8,8,0,1,8.42
True,15,19,2,3,2,7.31
True,20,30,4,3,2,9.7
True,20,16,2,2,2,9.84
True,15,54,4,3,2,6.96
True,14,35,4,1,2,6.65
True,17,11,4,5,0,8.39
True,18,41,4,5,3,8.59
True,20,24,2,4,1,9.76
True,19,5,2,2,1,9.45
True,18,17,2,4,0,8.83
True,17,14,3,3,2,8.36
True,17,10,1,4,0,8.4
True,15,14,1,3,2,7.36
True,19,33,3,4,1,9.17
True,20,42,4,2,4,9.58
True,20,18,2,1,3,9.82
True,20,8,2,2,1,9.92
True,20,51,3,6,4,9.49
True,10,31,5,0,5,4.69
True,20,10,3,0,2,9.9
True,11,20,5,5,1,5.3
True,17,19,6,1,3,8.31
True,20,78,1,4,2,9.22
True,14,11,4,1,1,6.89
True,19,17,5,3,1,9.33
True,20,11,3,2,0,9.89
True,17,35,0,5,1,8.15
True,20,38,2,6,0,9.62
True,20,17,0,5,0,9.83
True,20,21,2,5,1,9.79
True,16,5,5,0,0,7.95
True,18,46,3,4,5,8.54
True,16,26,2,2,0,7.74
True,20,15,2,4,1,9.85
True,20,33,4,2,2,9.67
True,14,6,0,5,0,6.94
True,20,37,2,2,4,9.63
True,18,19,0,4,4,8.81
True,20,6,4,0,2,9.94
True,15,23,3,2,3,7.27
True,20,24,2,3,2,9.76
True,20,27,3,2,2,9.73
True,7,6,5,1,0,3.44
True,16,7,3,2,0,7.93
True,16,9,3,2,0,7.91
True,20,16,3,1,2,9.84
True,20,25,2,3,3,9.75
True,15,40,0,9,1,7.1
True,11,54,3,8,4,4.96
