VITTORIA,HP,N MOSSE,N ATTACCHI MISCHIA,N ATTACCHI DISTANZA,N POZIONI,REWARD
True,18,26,5,1,1,8.75
True,7,18,10,1,1,3.33
True,20,41,5,2,1,9.6
True,20,24,5,0,0,9.77
True,20,9,2,2,0,9.92
True,20,42,1,5,2,9.59
True,20,38,2,4,1,9.63
True,20,49,5,0,1,9.52
True,19,25,3,3,1,9.26
True,20,11,1,4,1,9.9
True,20,26,3,3,1,9.75
True,15,35,4,0,1,7.16
True,20,39,6,1,1,9.62
True,20,19,5,3,1,9.82
True,20,38,2,4,1,9.63
True,20,13,5,1,0,9.79
True,20,16,4,2,1,9.85
True,11,46,4,0,4,4.87
True,15,21,3,3,2,7.3
True,20,12,3,2,1,9.89
True,20,27,4,0,0,9.74
True,18,28,7,3,1,8.73
True,19,23,0,5,1,9.28
True,20,7,3,2,0,9.94
True,20,20,2,2,3,9.81
True,20,30,1,6,1,9.71
True,20,42,6,7,3,9.59
True,20,16,4,1,0,9.85
True,15,27,5,1,1,7.24
True,12,24,4,2,1,5.68
True,20,22,4,1,0,9.79
True,20,31,5,2,0,9.61
True,20,24,3,3,1,9.77
True,20,32,3,3,1,9.69
True,18,18,3,1,1,8.38
True,17,8,5,0,0,8.43
True,7,8,5,0,0,3.43
True,20,46,3,5,1,9.55
True,20,25,3,5,1,9.76
True,16,26,4,0,1,7.75
True,17,20,5,3,1,8.31
True,20,29,5,1,2,9.72
True,20,27,4,2,1,9.74
True,12,20,3,3,1,5.81
True,20,20,3,2,0,9.81
True,20,27,4,2,1,9.65
True,20,24,2,4,1,9.77
True,12,23,4,2,1,5.78
True,16,42,8,2,2,7.59
True,15,15,4,2,1,7.36
True,20,31,4,4,0,9.7
True,20,14,2,2,0,9.87
True,20,32,8,2,2,9.69
True,20,30,5,2,2,9.71
True,20,11,1,3,1,9.9
True,20,22,1,4,0,9.79
True,20,10,4,1,0,9.91
True,19,17,3,2,1,9.34
True,19,23,6,0,3,9.28
True,20,32,5,0,1,9.51
True,20,24,3,3,0,9.77
True,20,41,2,4,1,9.15
True,20,13,3,2,1,9.88
True,20,28,3,1,1,9.73
True,20,16,4,2,1,9.85
True,20,23,5,3,2,9.78
True,19,50,2,2,2,9.01
True,20,40,4,3,0,9.43
True,20,30,5,3,0,9.71
True,11,36,5,0,1,5.15
True,20,38,5,2,1,9.63
True,20,13,7,1,1,9.88
True,20,30,7,1,3,9.71
True,20,17,7,2,0,9.84
True,20,24,5,0,0,9.77
True,20,15,5,1,0,9.86
True,20,17,5,2,2,9.84
True,20,43,5,1,0,9.58
True,20,48,4,2,3,9.53
True,20,15,4,1,0,9.86
True,16,21,3,2,2,7.8
True,20,12,3,1,0,9.89
True,20,22,5,1,1,9.79
True,16,75,3,2,1,7.17
True,19,27,3,3,3,9.24
True,20,33,4,1,0,9.5
True,9,49,5,1,2,3.83
True,20,28,2,3,1,9.55
True,20,34,6,0,2,9.49
True,17,19,5,1,1,8.32
True,20,25,4,2,3,9.76
True,20,18,2,3,1,9.83
True,20,20,8,1,1,9.81
True,20,31,2,3,2,9.7
True,18,46,4,6,1,8.55
True,19,12,4,3,1,9.39
True,20,34,3,4,1,9.58
True,20,44,3,2,1,9.21
True,18,7,4,0,1,8.94
True,20,34,3,3,0,9.58
True,20,19,5,0,1,9.73
True,20,35,5,1,0,9.66
True,20,14,6,1,1,9.87
True,20,10,3,2,0,9.91
True,15,40,4,0,1,6.75
True,20,20,4,1,0,9.81
True,15,24,6,1,2,6.73
True,19,31,0,5,1,9.2
True,20,18,5,2,1,9.74
True,15,19,0,6,1,7.32
True,20,13,3,2,1,9.88
True,16,8,5,0,1,7.93
True,20,35,4,1,0,9.66
True,20,30,2,2,2,9.62
True,10,31,5,2,2,4.61
True,20,13,5,0,0,9.88
True,20,48,6,1,0,9.26
True,20,18,5,0,1,9.83
True,20,20,2,2,0,9.63
True,20,50,3,4,2,9.51
True,20,10,4,1,0,9.91
True,20,20,5,1,1,9.63
True,20,22,4,1,2,9.79
True,20,29,5,0,1,9.63
True,20,22,3,2,1,9.79
True,11,45,4,3,1,4.79
True,13,20,5,0,1,6.31
True,20,23,5,1,1,9.78
True,10,106,8,4,1,-1.81
True,20,10,3,2,2,9.91
True,20,24,1,3,1,9.77
True,11,19,5,1,1,5.23
True,3,20,1,6,1,1.31
True,20,33,6,2,1,9.68
True,11,25,6,1,1,5.17
True,20,24,4,0,1,9.77
True,17,23,6,3,2,8.1
True,20,20,4,1,1,9.81
True,16,16,2,3,2,7.85
True,20,30,5,1,0,9.71
True,17,34,4,1,1,8.17
True,20,14,3,1,1,9.87
True,12,49,2,5,1,5.52
True,20,19,4,2,1,9.82
True,20,13,4,0,2,9.88
True,19,47,3,3,0,8.95
True,13,20,2,4,1,6.31
True,14,6,6,0,0,6.95
True,16,20,5,1,2,7.81
True,20,14,4,0,1,9.87
True,20,9,3,2,0,9.92
True,20,12,6,0,0,9.89
True,11,34,4,3,2,5.07
True,14,27,4,3,1,6.74
True,20,27,4,2,1,9.74
True,20,38,2,2,0,9.63
True,13,12,7,0,1,6.39
True,20,44,4,1,2,9.48
True,20,18,5,0,0,9.83
True,20,11,5,0,0,9.9
True,17,19,6,0,1,8.23
True,20,16,6,2,0,9.85
True,9,30,3,4,2,4.21
True,16,18,3,4,1,7.83
True,19,20,5,4,1,9.31
True,20,29,5,4,0,9.72
True,20,35,4,2,0,9.48
True,16,14,3,4,3,7.87
True,20,29,5,2,0,9.63
True,16,16,4,0,1,7.85
True,20,21,5,0,0,9.8
True,20,24,4,1,0,9.68
True,17,12,4,2,1,8.39
True,14,27,4,5,2,6.74
True,19,3,3,0,0,9.48
True,11,27,2,4,1,5.24
True,20,78,3,2,0,9.23
True,19,20,5,3,1,9.31
True,20,17,3,3,2,9.84
True,20,12,5,2,0,9.89
True,20,38,3,2,0,9.63
True,20,45,3,3,0,9.38
True,12,31,4,4,1,5.7
True,19,70,5,0,1,8.81
True,5,15,7,0,1,2.36
True,10,29,4,4,1,4.54
True,19,22,2,2,1,9.29
True,20,6,2,3,0,9.95
True,19,13,5,0,1,9.38
True,20,14,9,0,1,9.87
True,20,80,4,2,2,9.21
True,20,24,5,1,1,9.77
True,20,19,2,4,2,9.55
True,20,16,4,1,1,9.85
True,18,24,0,4,1,8.68
True,20,33,5,3,1,9.68
True,17,34,1,4,1,8.08
True,18,18,4,1,1,8.83
True,10,33,5,2,1,4.23
True,20,20,8,0,3,9.81
True,11,15,8,0,1,5.36
True,17,19,5,4,1,8.23
True,20,47,4,5,3,9.45
True,18,40,1,6,1,8.61
True,17,12,5,0,1,8.39
True,20,24,3,3,0,9.77
True,20,27,5,2,1,9.29
True,17,11,5,0,1,8.4
True,12,65,6,2,1,5.36
True,20,32,1,4,1,9.69
True,20,15,4,1,1,9.77
True,20,28,4,2,0,9.73
True,20,15,1,3,0,9.86
True,20,13,3,1,0,9.88
True,20,56,1,4,0,9.45
True,20,11,8,1,1,9.9
True,20,76,4,1,1,9.25
True,20,41,4,4,1,9.6
True,13,18,0,7,1,6.33
True,20,26,5,1,1,9.75
True,15,30,4,2,0,7.21
True,20,16,0,4,1,9.85
True,20,20,5,0,3,9.54
True,20,21,2,3,2,9.8
True,20,19,4,1,0,9.82
True,16,10,5,1,1,7.91
True,13,16,6,1,1,6.35
True,13,29,2,4,1,6.22
True,20,30,1,6,0,9.53
True,9,24,3,2,1,4.27
True,20,27,3,2,1,9.74
True,12,26,5,1,2,5.75
True,20,15,3,2,0,9.86
True,20,18,3,3,1,9.83
True,19,31,5,2,4,9.11
True,20,20,4,2,1,9.72
True,20,31,4,3,2,9.7
True,14,11,2,3,2,6.9
True,18,18,4,0,1,8.74
True,19,32,1,5,0,9.19
True,20,14,3,3,1,9.87
True,14,25,4,1,1,6.76
True,9,28,12,1,4,4.23
True,20,22,2,3,0,9.43
True,10,17,5,0,1,4.84
True,20,12,6,1,0,9.89
True,15,18,4,1,1,7.33
True,20,9,4,2,0,9.92
True,18,23,5,0,1,8.78
True,20,19,0,4,2,9.82
True,20,14,3,2,0,9.87
True,20,15,6,1,1,9.86
True,20,42,3,1,1,9.32
True,20,15,3,2,1,9.86
True,20,21,3,2,0,9.8
True,20,34,5,1,0,9.67
True,14,60,6,2,1,6.41
True,20,41,2,5,1,9.6
True,19,6,3,2,0,9.45
True,15,12,3,1,0,7.39
True,14,29,4,6,1,6.72
True,10,14,5,1,0,4.78
True,19,24,4,1,1,9.27
True,20,27,7,1,2,9.74
True,20,23,5,0,2,9.78
True,16,25,4,4,1,7.76
True,20,56,4,4,0,9.45
True,19,11,4,2,0,9.4
True,20,40,2,4,1,9.52
True,20,39,3,5,1,9.62
True,20,45,5,4,0,9.56
True,15,32,5,6,1,6.92
True,11,24,4,1,1,5.18
True,16,35,4,2,2,7.48
True,20,65,2,5,2,9.27
True,20,23,5,2,0,9.78
True,20,30,4,0,2,9.71
True,20,81,1,3,1,9.11
True,19,65,4,2,1,8.77
True,20,27,2,3,0,9.74
True,17,35,4,5,1,7.8
True,15,41,3,3,1,7.1
True,15,11,6,0,1,7.4
True,15,12,5,0,1,7.39
True,20,29,4,2,4,9.72
True,20,27,1,3,0,9.74
True,15,31,3,3,1,7.2
True,18,32,1,6,2,8.69
True,15,8,0,5,1,7.43
True,19,22,5,1,1,9.29
True,20,15,5,1,0,9.77
True,20,21,4,3,0,9.8
True,13,37,5,1,0,6.05
True,20,45,2,2,1,9.47
True,20,19,4,0,2,9.73
True,19,9,2,3,1,9.42
True,20,25,2,2,2,9.76
True,20,17,3,3,1,9.84
True,20,11,6,0,0,9.9
False,0,25,3,0,2,-0.35
True,20,29,3,3,0,9.72
True,19,25,6,1,3,9.26
True,20,27,3,3,0,9.74
True,14,11,4,0,2,6.9
True,20,10,7,0,1,9.91
True,13,18,3,4,1,6.33
